"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","3.41033831118422","3.79196480939257","3.75725432290095","3.99258817549851","3.7825759735167","3.91489846148212","3.70108829446063","3.54587130439092","3.21941490314946","2.83539575018951","2.61619806819942","2.31563715376162","2.3376580009333","2.51840929386275","2.27015522212665","2.05906402768247","1.82506653268432","1.69020909669166","1.7131724855613","1.62342605314198","1.64215350970704","1.66870579001799","1.68918998939015","1.62410251996863","1.73958013943302","1.81697664710097","1.90610363510851","1.85586104531217","1.79294554744682","1.81883007240883","1.69627141291549","1.59025321185619","2.06815457625543","2.14937558379087","2.23772804284875","2.05774309960256","2.7128150882848","2.6991362774365","2.63858573341547","2.6694549229837","2.51551947049942","2.43333445391496",
"Australia","AUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8270950744332","12.6005795311154","12.6117041045562","12.906223287767","13.2389914826099","13.1579745514763","12.77618039458","12.3353340860918","12.4947075057346","11.9784049111412","11.5937316137268","11.0032252299785","10.5595867699565","10.8703306032761","10.8904474710205","10.3360795168105","9.88679586122457","9.28084388542904","9.19560049026894","8.44006046923172","7.98986482591985","7.35157296724179","7.03014022400094","6.59796512025266","6.35821661151183","6.29109229791824","6.08733367542201","5.78397879980414","5.77747709959814",
"Austria","AUT","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","22.2527289877361","21.6266196230841","21.9883598722386","21.3519437956606","21.203226789704","20.753651112851","20.1371639837869","20.0603496826521","19.6946868883898","20.0172987519794","20.0085392124175","19.4113957328281","19.5049655924625","19.4039900494035","19.5811148378139","19.1717390821372","18.4796351573404","17.4602069396161","17.3565201137903","17.9058795218244","17.6322092892288","17.8035346476776","17.7267690030401","17.8909326625414","18.2149670740326","18.3410929949555","17.7267828085994","17.4531746104997","17.3364603484259","17.4078184700008","17.8234362098009","18.1536476227364","17.4174657293044","16.3619956421939","16.4785007359327","16.595609061091","16.7061233748154","16.4957293719062","16.5600152509678","16.6939809272979","16.7096038349013","16.6349927197728","16.5591021374028",
"Azerbaijan","AZE","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6330150068213","16.6541916167665","21.8771394784341","17.9028662420382","12.6647451294369","11.5334145655638","10.4296274610261","8.39375613462939","8.32412951229437","6.04222404704511","5.29238464636188","6.18744826548273","7.43092783505155","8.63639543832645","8.28351035145718","6.48752245957277","5.77290330840384","4.98404471007211","4.70560975852825","5.52589076302965","4.80819498410456","3.98832610114819","4.23610388044652","4.21573682582242","4.70701069744349","4.99061237474738","4.93022778575826","4.69946458376577","4.82209902101828",
"Burundi","BDI","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","6.72815703113597","7.33421624773433","8.17442603517416","9.32699927325283","9.49373839165855","8.57788355096267","8.18009287509437","7.8821872552163","8.25268616522488","9.3044059825601","6.88090906235428","7.31234133891041","8.2457506305516","8.35134812930915","7.83263237173249","7.32742036587387","7.8663420820548","10.5899688134817","9.78876576031165","11.6819336550811","11.8198042067692","12.7079538268412","8.59929093642328","8.4247477628984","9.35174829216462","8.25845974003558","6.27137970353478","9.74433792298716","10.3061479510245","11.3081391084761","10.9012327822256","10.9248179595289","11.0867341007995","11.043038042334","11.4508331727514","","","","","","","","","","","","","","",
"Belgium","BEL","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4468267492314","18.2436149639904","18.4732664302622","18.2423868691831","17.407892689558","17.4585821502428","17.0221123269488","16.7743926801328","16.1077567830057","15.9971450647248","15.7727538904485","15.1894266276988","15.0964354353265","14.2064796412193","12.8020124943697","13.16604606129","12.7672106741566","12.5960483623101","12.5058176611193","12.5764022089218","12.751850085149","12.5973876407868","12.8301848126428","",
"Benin","BEN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","11.4215087292866","11.0838891534423","11.182799708085","12.739916861665","12.2349750242349","9.19490156308788","9.02959280873341","10.7610743485713","8.86520822317716","7.97046881334561","6.63970600025553","9.09745593770088","8.67273838337771","7.92510342891086","7.88824951919261","7.18089452893101","7.17178971957499","8.13054803221613","7.83566841333703","7.37600686870214","7.16040620230696","7.9414682316633","7.4262478213446","8.05454443014877","8.07737180581063","8.27514910703142","8.46857903274597","7.98711398681875","20.8683050540426","21.003717472119","21.1991652669619","20.9065288868013","20.446735395189","19.1492924725781","19.3937958797064","18.673063334449","16.5326808808109","14.8085532700917","14.4396037240391","13.8201726435317","13.3109134302452","12.3134955911679","12.9219071196481","13.1763725388061","12.1905461071006","11.8739310190454","12.2993077710512","12.2939063872071",
"Burkina Faso","BFA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","11.2657913819282","10.6259602927125","11.1254982485241","11.1363164108405","10.8962924841985","11.1582962253319","12.7507354319121","15.0032986163217","15.4841823890158","15.9908486611753","16.6528780218256","17.4155071596094","18.369601527578","19.0255102566185","18.5200247677391","18.1332132621477","17.7387596492636","16.4295629200186","15.3584517393107","15.8773815029128","14.741034714538","14.425022880674","14.3969533238905","16.0069704558497","15.1112473522251","13.3255873957675","13.6900464841613","14.9899883968532","15.0670642168369","14.4900336536246","14.749016035232","13.3768188365992","14.4729991962581","14.2273249689116","13.4479200252453","14.1207630284126","13.3691843435768","14.3566842684005","13.800527058155","15.3958217134386","12.3465925459609","11.0175735783743","10.3139742017491","13.219307062944","13.1939144011677","10.56973941532","10.5856690464674","10.1147277496204","7.91858626289933","8.40339196555299","7.21749017609837","7.01767595026562","6.75175394495085","5.34668793943057","6.27111260141239","6.62167188208926","5.35768259536585","5.48719753058949","5.16931664682321",
"Bangladesh","BGD","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","5.30991079720513","5.47058854207492","5.44866514136384","5.35933146798842","5.5140487182192","5.44547371899447","5.99806408189098","5.58290341821156","6.15343820235504","5.85106365841629","5.80468283491393","5.48521834827875","3.98384815063635","8.52176953455938","9.25132371561462","7.04227568039498","9.28392298429997","11.2262091855441","9.91099604825247","9.86145158663692","14.4874848008663","13.9820652249671","13.9391493975254","15.0436793893878","15.6039256033375","14.4580700933754","14.2232306378156","13.473806652773","13.4220311564774","12.90563053273","13.2392185483245","13.9871226949763","14.3974636880063","15.4125383554188","15.8694546558521","15.9000068464472","14.0026451377167","14.1197806636013","14.8598311637206","14.3890950793257","14.035315753916","14.1783570229665","14.3174375493986","14.1454615609431","14.44207318664","14.743998758061","15.3075621798679","15.9340729924007","16.124366972693","16.4801860604835","16.1212283592006","15.9967342498947","15.9142206705617","16.4420194734025","16.6127076619157","16.7886735625088","17.0302468647422","17.3006412745483","17.9581434052737",
"Bulgaria","BGR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.75628992822778","8.82040872814504","12.7806031808323","11.8209259357821","11.646030794967","12.0854489075402","12.9550258528178","13.4558157971023","13.7506979456331","12.6418564608281","13.5572656534694","13.38278926175","13.9512164376654","12.2889002816266","12.7510930193366","11.7135852927527","13.7164898029941","13.6661937289433","12.6917002275667","13.318807010841","13.6210812958932","14.4916604695634","14.6812479897073","14.366232940747",
"Bahrain","BHR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","16.2248510491322","15.5149934810952","12.4088123723373","11.9054400455711","12.448076268301","10.1085135824048","13.8624640585519","16.0261812785151","18.1544644781266","17.2282508432574","16.7230948189135","15.8485337327879","13.9258788625168","15.3514601339948","16.0864327846359","19.0526970561379","","","","","","","","","","","13.2511246209345","14.4669591015461","15.0965782551263","13.9817061788314","14.4822350408918","15.0475970425139","14.8581441893694","14.8171578447503","14.9280933710803","17.3429420027821","18.0932785202106","18.5203588764731","17.6459936431527",
"Bahamas, The","BHS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.292586544742","3.80410612760581","4.80078170200183","4.3594403345127","4.26280724450194","4.11064743786438","3.53269174686498","4.27179274037129","2.3466764365892","1.99613066753302","2.73429925285045","2.8874000646322","2.21211541952649","2.52557098397056","2.41260235240003","2.6868272578791","2.39116732071328","2.52182251838009","2.29508567252508","2.09861295838875","2.09277536676164","2.1276258548143","2.19156045658337","2.94575812695303","2.70616131581919","2.84376625628576","2.26334133290367","3.16163800385174","2.60892444561383","",
"Bosnia and Herzegovina","BIH","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5056036177743","11.4364985203472","11.436499643048","11.2218418584841","12.0692790160786","10.7000739044004","8.49845153563179","8.54360525268603","8.40727154330367","8.68851430541193","9.38","9.94276653836507","10.0177866169356","10.8110752333514","11.0122797111053","10.4775405951646","10.8848062915788","10.9160131144281","10.5451114701722","10.9371182841442","10.9401941831322","11.6703760701692","12.3692352244448","13.115011210554","12.8321565879826",
"Belarus","BLR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1709006928406","44.4444444444444","39.1304347826087","28.1218274111675","27.0162423424942","27.9762444091167","29.5581190477432","30.399367554453","29.4770002891075","28.196396374961","27.0435087258315","26.5995854005078","25.9684065145782","26.6535028223866","28.5502822462884","25.3421467992273","24.9998107661448","24.9069369414801","26.1843674590187","22.4571103227291","21.9569554935161","26.4223990626373","24.7829184172068","21.9956507380103","21.0875452209979","20.6442989925126","20.1521869635278","21.6291152000696","21.4679320184621",
"Belize","BLZ","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","16.5443873807777","13.8010540184453","18.2048935787887","15.6210142999828","12.5998988040403","14.0377433701765","15.0753443042325","12.7402537726057","11.6936288137297","13.9976643778657","13.5988454049843","12.6931188944172","11.3972707882245","10.4138945619245","10.2870856328671","9.71518236982308","9.77470274007482","9.75973344100788","10.0238967682065","9.59421110052072","9.39003032616685","9.03370787436913","9.50768770195432","8.90583311139418","8.29052025364595","7.77413341959031","7.78905804297508","7.73041565955638","10.1797485818936","11.0408176778054","12.5253945537973","11.4477791071492","12.2137164925805","13.4816744901901","12.1212542672136","9.99620346930103","8.67968935395978","6.89346490663307","6.50392405264727","6.61930206932748","",
"Bermuda","BMU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10803853733328","2.13543640347981","1.70941293793779","1.74223354367056","1.64765322907988","1.66233892882532","1.44153194342099","1.47371622055121","1.32468123845881","1.30211715241972","1.1748638162158","0.940887618448419","0.880526615127088","","","","","",
"Bolivia","BOL","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","13.2676709154114","13.5371850030731","12.8708133971292","12.8482114593226","12.2781135487555","12.2906188952159","12.8157755135639","12.5749059320853","12.385308901359","13.0517680966633","12.6126126126126","14.5833333333333","7.54189944134078","12.0222929936306","11.3350907117383","16.0343054014144","18.8687511411033","17.1810853138277","17.8281153116468","16.9854337979185","16.9630248674881","17.7305681835288","17.1414098824176","16.8725754548362","16.6578919887444","16.7294176749654","16.4255241018198","14.5202248993885","13.9920643839864","13.5941299324541","13.2411066356404","13.3447710775211","13.0354223800508","12.784447851236","12.5074553565844","11.6269452083892","11.3316031191812","11.4149163906573","11.1684734598218","11.6167256423393","11.2700220297912","10.3384637589044","10.2142083318199","9.92781130691531","9.73832788473659","10.1911907997571","10.9842214139234","10.4935083402564","10.3431518652951",
"Brazil","BRA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","25.4008787481453","27.5191768552872","23.9488390271895","27.1796117925329","24.3854436926027","23.3468468578035","23.4311347382957","22.4513909502337","23.8609991184321","24.1798855384274","24.6348704841894","25.0029090929055","25.0415803039953","25.5396055567665","26.5530202850835","26.7211996831421","26.7747146560217","25.8571471889377","27.1890490192852","27.8958335835515","30.2511256686849","29.5491641649992","31.0718038145055","29.8164185311036","30.8799392156655","30.7147297566543","29.3428178959037","28.7613432213037","27.976633010647","29.2608957556417","","22.0862223401785","21.6536382681695","21.6647177335061","23.2165829131645","14.5422791502638","13.0671912422053","13.0186253775094","12.1551371990664","12.3085333278888","13.1346595913847","13.0895379357967","12.3569626659174","14.4507645634139","15.0995301566951","14.7382811350657","14.108945871671","14.1542648083642","13.9551768991778","13.0594621514999","12.7218596100155","11.7837976666571","10.6759423107278","10.4796142559351","10.337095605883","10.5209374515806","10.7833715348389","10.53933436306","9.66174375101243",
"Barbados","BRB","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","8.84987340619196","9.70750298518911","10.3285954978149","10.1077773231476","10.109026181117","10.6038717133776","9.9600966082117","10.3316582914573","11.2972691561361","11.4686468646865","9.62160816529749","8.66558331128831","7.67382799093967","7.75038719669592","6.80730625583567","10.355080476717","9.85657311303228","8.83950996975755","8.44125865629936","7.87861979708336","7.82943180569293","7.73654916512059","7.80707571088661","7.7386100252534","7.47746855501634","7.58930001601794","7.63800875940513","7.38579000504796","7.92860741713361","7.61591759500334","6.87527262463757","7.78762121393511","6.89175450799936","7.17691342534504","6.99896204198707","5.82794322170467","6.14044497843764","5.60417494389382","5.94579945799458","5.68316208621307","5.60845522070613","4.82882723750014","","",
"Brunei Darussalam","BRN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","8.6767066738017","11.6950620848975","14.1634196979608","11.9712311914451","11.9133901069034","10.7100096767316","11.8158732565191","9.9300775109762","9.90630650375322","10.0444367852879","10.1257978558592","10.1131277169356","10.3785341537503","10.0501646296264","10.101942823373","12.4268418648009","11.1351183200125","12.4663236903831","12.8953558327219","12.2728384082002","12.0157680602275","13.003998509687","12.7606613059753","14.9990112738111","13.6641386430678","13.5467641400539","15.3631171224116","15.7255681196523","15.6841335145664","15.3157279297377","13.2873788980844","12.3076094692969","10.5635966596802","10.3811252268603","13.7077836443948","13.9693683421624","14.9063670411985","16.4356520619663","16.62395496366","16.4980785370379","16.1284366402629","14.5291933850827","11.4608192283897","12.6582006612606","14.0663550455904",
"Bhutan","BTN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","2.83794874844183","5.61229818207289","5.52541423962829","6.29495138177178","6.32119411479926","5.8335690166385","5.07149492985975","5.67052818921211","5.30456866409541","7.44376445784635","7.70417028240394","8.51105858795566","8.77848037727284","8.85382681758386","9.09335607882764","10.3090145141895","11.2266180751508","9.83777300879105","9.21114078702518","8.62824616394813","8.20264331198411","8.36542377463467","7.41740473753799","7.19334237319261","7.2102886114154","7.11920662069628","7.61668951306115","8.15507866876903","8.3907717740757","8.19526894366312","8.72332648247514","8.2929017068864","8.84836793120786","8.33092929860389","8.04382404638415","7.9789939089177","7.43210037453123","7.25164358512213","",
"Botswana","BWA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","11.5853658536585","7.85907859078591","8.2046159882995","6.73684210526316","5.67056705670567","5.87382160986222","5.8920704845815","5.90086546026751","5.60637356152257","5.96297186823756","6.66285931848468","6.75425038639877","6.11439842209073","6.39124654872686","5.04340017958695","4.40240130980535","6.06010016694491","6.78914884455289","5.92604114010188","5.04329474566277","5.04255168674415","5.54472849554817","5.48416426731323","5.11497580545101","4.95127584070298","4.77075017547342","4.82639651224791","4.87602738943061","4.30840138269626","4.87555314571564","5.32323740678044","5.61467958224997","5.67989611409989","6.21813870776526","5.56317868887364","5.62698732514078","5.84016041963581","6.05706648070665","5.70554308280267","5.55412817168828","4.94950472169885","5.28379317332167","6.26423056046649","5.72650840638815","6.3465259053205","6.38707839252834","5.78608201850609","5.9371396453906","5.82071932584231","5.30635734290709","5.77936183774081","5.19424707601911","5.11596352779549","5.15867560969829",
"Central African Republic","CAF","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3069663346622","18.3964978276495","19.9685611230259","23.6514687946965","20.9430620654195","16.7289083512873","18.0338068963061","17.7747956680997","15.7199345957132","",
"Canada","CAN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3035734041376","16.5314015331352","17.4103845058728","17.3679202237335","16.3944042332125","16.0647087902664","15.0158719748672","14.6593358218542","13.7372020877499","12.9415690986572","12.2483686381974","10.9427964884027","10.3928568010642","10.3506883633119","10.2971204380758","10.3789318458115","9.94929202774973","9.77946718387282","10.3375067415238","","","",
"Central Europe and the Baltics","CEB","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9260449805613","19.6937822185236","19.6263963397249","18.9889922931098","18.2308207752428","18.3575783927134","18.2761701877511","17.6862597610082","17.9511310905125","18.5261432315886","18.343759409626","18.5404156516958","18.4155598491847","18.0055258415517","17.1904820163833","17.5820856085879","18.3113222431908","17.8576415217991","17.6550271431767","18.5544548367489","18.8170420236939","19.0194442483629","","",
"Switzerland","CHE","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4938671169792","20.1687875907574","19.7782743630001","19.4798503269178","19.9497594462627","19.3153080146277","19.0692713065228","19.1166070662374","18.6878399307798","18.4338211531727","17.8692159129049","18.6177136193711","19.0680185659241","18.8903239206661","18.9396089170523","19.1002296585651","19.4949077168963","19.6523461609397","19.9573054954963","18.6536914806045","18.7929220475148","19.1327500919278","18.7649960119179","18.6483281241486","18.3620326281537","17.9423782786776","17.9138146187878","17.9206138761316","18.3079702289455",
"Channel Islands","CHI","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","21.8053927315358","22.1665623043205","23.6241373208281","23.6626227614096","24.2650418888042","23.7758817455573","22.7739726027397","23.5933653733443","25.4356284892573","25.0564860570545","25.4712092423057","24.434749052993","23.3757372351177","27.0873733921147","29.5512586091965","20.2766819282051","23.2627954973751","21.7443857232693","22.3944099683704","21.2406245362764","21.4317790688917","22.0406444679139","19.4102975532295","20.8692186773529","22.9581526472105","21.9461545925227","17.8677290566327","17.5082302695969","18.0586152572568","18.0349860594537","18.5120248717647","19.0763833654457","18.9870914490616","19.271304562679","19.2386978659416","19.3498795223506","16.8409610140157","16.5334628526979","16.1500728175989","16.3066145857656","16.8798348842822","17.5316535103538","17.5828833432457","17.0316298217138","15.952256902446","14.2911916111574","12.8876533425822","11.9556940155753","11.1448762445778","11.2356503176306","10.7725217139258","11.0115307337692","10.8054644162","11.1155364846805","11.3188913960267","11.6611915777444","10.9801551520117","10.4849530538443","10.6467646966973",
"China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9750699703028","32.0939243287291","32.4523280566387","32.3833559601662","32.1194128890512","31.5962420559989","31.6128182912327","32.064789906632","31.5285751420402","30.6710096005958","30.5046340088878","29.5076086064448","28.9556344559798","29.3029716688661","29.4143736126299",
"Cote d'Ivoire","CIV","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","9.13930826486916","11.089026456892","12.1996997206525","9.74148480410249","9.23989827495998","10.2908245387679","10.3392962111823","11.0920401842888","10.159184719431","10.2300466559829","9.39484707158809","9.40754002981478","7.6403322847263","7.68454009836235","8.12895270809284","","","","","","","","","","","17.4505076054833","16.577634038236","16.5831869926802","15.4323260552114","14.7417900049573","15.0492451707548","14.5930788075934","17.2847835441143","16.1951655885122","16.5741810740437","17.2113436451626","16.1576221312053","14.2584617885654","12.3151784862799","12.465280974357","14.46044638364","14.230695017613","14.5570028560941","14.2965826084712","13.3845771361277","12.6258091155477","13.313690233085","13.9824426091755","16.2029719614297","16.8512255567449","14.7342580376467","12.3679513603416","12.307199392672","12.7727620055279",
"Cameroon","CMR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","9.52380951664876","9.66044943591228","9.76986559783733","9.26640895514379","9.82174425869191","10.2451326237981","10.3347095390747","10.3813315276793","10.2406791385543","9.82091306204427","10.2890743365851","10.5415194420778","8.95682933534752","8.23987197307854","8.09308217249097","8.80017045355535","9.66933924262465","11.3693901508251","11.1115354184892","11.2206573065162","11.0044453016793","11.9820945320627","12.7619267699697","13.1758430319472","14.0500697579131","14.1762110330612","14.1668161732059","13.9298346167876","17.7063262582165","18.229926971755","18.2343301414656","17.2198143882578","16.3761461190829","17.3667555459227","18.2193533210532","17.7413579782574","17.9354047120024","17.913599484215","17.5525540892515","16.1725355906436","15.9489854021138","15.1754016560477","12.498160963656","12.2391269054762","13.4545426130139","14.466531546059","14.6868712363576","15.077997906129","14.99418694873","14.4231137676442","14.6633195850106","14.8610911086461","15.1239723533075","15.3353900771536",
